Property ID,Property                                        ,Original                                                               ,Human translated
P19        ,place of birth                                  ,What is XXX's birthplace?                                              ,
P19        ,place of birth                                  ,What is the birthplace of XXX?                                         ,
P19        ,place of birth                                  ,What was XXX's city of birth?                                          ,Quelle était la ville de naissance de XXX?
P19        ,place of birth                                  ,What is the city of birth of XXX?                                      ,Quelle est la ville de naissance de XXX?
P19        ,place of birth                                  ,Where was XXX born?                                                    ,Où est née XXX?
P19        ,place of birth                                  ,What is the place of birth of XXX?                                     ,
P19        ,place of birth                                  ,Where was XXX born in?                                                 ,Où est-ce que XXX est né?
P119       ,place of burial                                 ,What cemetery is XXX located in?                                       ,Dans quel cimetière se trouve XXX?
P119       ,place of burial                                 ,What cemetery is XXX buried in?                                        ,Dans quel cimetière est enterré XXX?
P119       ,place of burial                                 ,What cemetery was XXX baried in?                                       ,Dans quel cimetière était XXX Baried?
P119       ,place of burial                                 ,What cemetery was XXX buried ar?                                       ,Quel cimetière a été enterré XXX?
P119       ,place of burial                                 ,In which cemetary is XXX buried?                                       ,
P119       ,place of burial                                 ,What is the place of burial of XXX?                                    ,Quel est le lieu d'inhumation de XXX?
P119       ,place of burial                                 ,What is the place of burial for XXX?                                   ,Quelle est la place de l'enterrement pour XXX?
P119       ,place of burial                                 ,Where was XXX burried?                                                 ,Où est-ce que XXX a été enterré?
P119       ,place of burial                                 ,Where was the body of XXX buried?                                      ,Où était le corps de XXX enterré?
P119       ,place of burial                                 ,The final resting place of XXX is at what cemetery?                    ,Le lieu de repos final de XXX est dans quel cimetière?
P119       ,place of burial                                 ,At what cemetery is XXX buried?                                        ,
P119       ,place of burial                                 ,What is the name of the cemetery that XXX was buried at?               ,Quel est le nom du cimetière dans lequel XXX a été enterré?
P20        ,place of death                                  ,At what location did XXX die?                                          ,A quel endroit est XXX mort?
P20        ,place of death                                  ,In what place did XXX die?                                             ,
P20        ,place of death                                  ,Where did XXX live when he died?                                       ,Où est-ce que XXX a vécu quand il est mort?
P20        ,place of death                                  ,What city did XXX live when he died?                                   ,Dans quelle ville a vécu XXX quand il est mort?
P20        ,place of death                                  ,In what city did XXX die?                                              ,Dans quelle ville est mort XXX?
P585       ,point in time                                   ,What date is associated with XXX?                                      ,Quelle date est associée à XXX?
P585       ,point in time                                   ,When did XXX occurr?                                                   ,
P585       ,point in time                                   ,The point in time of XXX was when?                                     ,Le moment de XXX était quand?
P585       ,point in time                                   ,What was the date of XXX?                                              ,Quelle était la date de XXX?
P585       ,point in time                                   ,The date of XXX?                                                       ,La date de XXX?
P585       ,point in time                                   ,On what date did XXX occur?                                            ,
P585       ,point in time                                   ,The point in time of XXX was what?                                     ,Le moment de XXX était quoi?
P585       ,point in time                                   ,On what date did XXX take place?                                       ,A quelle date a eu lieu XXX?
P585       ,point in time                                   ,The date of XXX was what?                                              ,La date de XXX était quoi?
P585       ,point in time                                   ,What is the full date that XXX crashed on?                             ,Quelle est la date complète sur laquelle XXX s'est écrasé?
P585       ,point in time                                   ,What is the date when XXX happened?                                    ,Quelle est la date à laquelle XXX est arrivé?
P585       ,point in time                                   ,When did XXX occur?                                                    ,
P39        ,position held                                   ,What is the position of XXX?                                           ,Quelle est la position de XXX?
P39        ,position held                                   ,Which position was held by XXX?                                        ,Quelle position a été occupée par XXX?
P39        ,position held                                   ,Which was the position that XXX held?                                  ,Quelle était la position de XXX?
P413       ,position played on team / speciality            ,Which player position has been assigned to XXX?                        ,Quelle position de joueur a été assignée à XXX?
P413       ,position played on team / speciality            ,What was the position of XXX?                                          ,
P413       ,position played on team / speciality            ,What role does XXX play in football?                                   ,Quel rôle joue XXX dans le football?
P413       ,position played on team / speciality            ,What is the position XXX plays in football?                            ,Quelle est la position de XXX dans le football?
P413       ,position played on team / speciality            ,What is XXX's position in football?                                    ,
P413       ,position played on team / speciality            ,In which position does XXX play?                                       ,Dans quelle position joue XXX?
P413       ,position played on team / speciality            ,What was XXX's position?                                               ,
P413       ,position played on team / speciality            ,What position was played by XXX?                                       ,Quelle position a été jouée par XXX?
P413       ,position played on team / speciality            ,What is XXX's position on the field while playing football?            ,Quelle est la position de XXX sur le terrain en jouant au football?
P413       ,position played on team / speciality            ,What was XXX specialty in their profesisonal sport?                    ,Quelle était la spécialité de XXX dans leur sport professionnel?
P413       ,position played on team / speciality            ,What position does XXX play on the field?                              ,Quelle est la position de XXX sur le terrain?
P413       ,position played on team / speciality            ,What football position did XXX play?                                   ,Quelle position de football a joué XXX?
P413       ,position played on team / speciality            ,In what capacity did XXX play football?                                ,
P413       ,position played on team / speciality            ,"In football, which position does XXX play?"                           ,"Dans le football, quelle position joue XXX?"                               ,"Dans le football, quelle position joue XXX?"
P413       ,position played on team / speciality            ,At what position on the field did XXX play football?                   ,À quelle position sur le terrain a XXX joué au football?
P413       ,position played on team / speciality            ,What position did XXX play?                                            ,Quelle position a joué XXX?
P413       ,position played on team / speciality            ,Which player position has been associated with XXX?                    ,Quelle position de joueur a été associée à XXX?
P413       ,position played on team / speciality            ,What position does XXX play?                                           ,Quelle position joue XXX?
P413       ,position played on team / speciality            ,What position did XXX play in football?                                ,Quelle position a joué XXX dans le football?
P413       ,position played on team / speciality            ,What is the football position of XXX?                                  ,Quelle est la position de football de XXX?
P413       ,position played on team / speciality            ,What is the position that XXX plays called?                            ,Quelle est la position appelée XXX joue?
P413       ,position played on team / speciality            ,What position in football did XXX play?                                ,Quelle position dans le football a joué XXX?
P413       ,position played on team / speciality            ,Which player position does XXX belong to?                              ,À quelle position de joueur appartient XXX?
P413       ,position played on team / speciality            ,Which is the position of XXX?                                          ,
P413       ,position played on team / speciality            ,What field position does XXX play?                                     ,
P413       ,position played on team / speciality            ,What position is played by XXX?                                        ,Quelle position est jouée par XXX?
P413       ,position played on team / speciality            ,What is the name of XXX's position?                                    ,Quel est le nom de la position de XXX?
P413       ,position played on team / speciality            ,What position did XXX have on the rugby field?                         ,Quelle était la position de XXX sur le terrain de rugby?
P1441      ,present in work                                 ,What show is XXX from?                                                 ,De quelle émission est XXX?
P1441      ,present in work                                 ,The appearance of XXX is seen in what work?                            ,L'apparition de XXX se voit dans quel travail?
P1441      ,present in work                                 ,What fictional work does XXX exist in?                                 ,Dans quel travail de fiction existe XXX?
P1441      ,present in work                                 ,Which show is XXX in?                                                  ,Dans quel spectacle est XXX?
P1441      ,present in work                                 ,In what fictional work would you find a character named XXX?           ,
P1441      ,present in work                                 ,To which fictional work does XXX appear in?                            ,
P1441      ,present in work                                 ,What work of fiction is XXX located in?                                ,Dans quelle œuvre de fiction se situe XXX?
P1441      ,present in work                                 ,In which fictional work is XXX a character?                            ,Dans quel travail de fiction XXX est-il un personnage?
P1441      ,present in work                                 ,What piece of fiction does XXX appear in?                              ,Dans quelle pièce de fiction apparaît XXX?
P1441      ,present in work                                 ,To which fictional work does XXX belong in?                            ,A quelle œuvre de fiction appartient XXX?
P1056      ,product                                         ,What type of product does XXX produce?                                 ,
P1056      ,product                                         ,What is the product of XXX?                                            ,Quel est le produit de XXX?
P1056      ,product                                         ,What is the product made by XXX?                                       ,Quel est le produit fabriqué par XXX?
P1056      ,product                                         ,What product does XXX produce?                                         ,Quel produit XXX produit-il?
P1056      ,product                                         ,What product does XXX make?                                            ,
P1056      ,product                                         ,The product of XXX is what?                                            ,
P272       ,production company                              ,What production company or companies created XXX?                      ,Quelle société de production ou quelles sociétés ont créé XXX?
P272       ,production company                              ,What production company was involved in XXX?                           ,Quelle société de production était impliquée dans XXX?
P272       ,production company                              ,Which production company is involved with XXX?                         ,Quelle société de production est impliquée dans XXX?
P272       ,production company                              ,What studio produced XXX?                                              ,Quel studio a produit XXX?
P272       ,production company                              ,The production company responsible for XXX is what?                    ,La société de production responsable de XXX est quoi?
P277       ,programming language                            ,Which programming language is XXX written in?                          ,Dans quel langage de programmation est écrit XXX?
P277       ,programming language                            ,What programming language was used to write XXX?                       ,Quel langage de programmation a été utilisé pour écrire XXX?
P277       ,programming language                            ,What is the programming language for XXX?                              ,Quel est le langage de programmation pour XXX?
P577       ,publication date                                ,Which year is XXX released?                                            ,
P577       ,publication date                                ,Which was the year of XXX?                                             ,Quelle était l'année de XXX?
P577       ,publication date                                ,When was XXX released?                                                 ,
P577       ,publication date                                ,What year was XXX released?                                            ,
P577       ,publication date                                ,What was the year of XXX?                                              ,
P577       ,publication date                                ,What is the year that XXX was released?                                ,Quelle est l'année de sortie de XXX?
P577       ,publication date                                ,The year that XXX was made was what?                                   ,L'année où XXX a été faite était quoi?
P577       ,publication date                                ,In what year was XXX released?                                         ,
P577       ,publication date                                ,In what year is the film XXX released?                                 ,
P577       ,publication date                                ,What year did XXX come out?                                            ,
P577       ,publication date                                ,What year was XXX made?                                                ,En quelle année a été faite XXX?
P577       ,publication date                                ,What was the year of publication for XXX?                              ,Quelle a été l'année de publication pour XXX?
P577       ,publication date                                ,Which was the year XXX was made?                                       ,Quelle a été l'année XXX a été faite?
P577       ,publication date                                ,Which was the publication date of XXX?                                 ,Quelle était la date de publication de XXX?
P577       ,publication date                                ,Which is the publication date of XXX?                                  ,Quelle est la date de publication de XXX?
P577       ,publication date                                ,When did XXX come out?                                                 ,
P577       ,publication date                                ,What year was XXX realeased in?                                        ,En quelle année a été publié XXX?
P577       ,publication date                                ,What was the year in which XXX was made?                               ,En quelle année fut fait XXX?
P577       ,publication date                                ,What was the release year of XXX?                                      ,Quelle a été l'année de sortie de XXX?
P577       ,publication date                                ,The year of XXX was what?                                              ,L'année de XXX était quoi?
P577       ,publication date                                ,The date of publication for XXX was what?                              ,La date de publication pour XXX était quoi?
P577       ,publication date                                ,When was XXX made?                                                     ,
P577       ,publication date                                ,When was XXX in theaters?                                              ,
P577       ,publication date                                ,What was the publication year of XXX?                                  ,Quelle était l'année de publication de XXX?
P577       ,publication date                                ,What is the publication year of XXX?                                   ,Quelle est l'année de publication de XXX?
P577       ,publication date                                ,What is the publication date of XXX?                                   ,
P577       ,publication date                                ,The publication date of XXX is what?                                   ,La date de publication de XXX est quoi?
P577       ,publication date                                ,In what year was XXX published?                                        ,
P577       ,publication date                                ,When was XXX published?                                                ,
P123       ,publisher                                       ,Who was the publisher of XXX?                                          ,Qui était l'éditeur de XXX?
P123       ,publisher                                       ,What is the name of the publisher of XXX?                              ,Quel est le nom de l'éditeur de XXX?
P123       ,publisher                                       ,The publisher that published XXX is what?                              ,"L'éditeur qui a publié XXX, c'est quoi?"                                   ,"L'éditeur qui a publié XXX, c'est quoi?"
P123       ,publisher                                       ,Who published XXX?                                                     ,Qui a publié XXX?
P123       ,publisher                                       ,What company published XXX?                                            ,Quelle entreprise a publié XXX?
P123       ,publisher                                       ,What business published XXX?                                           ,
P123       ,publisher                                       ,What is the publisher of XXX?                                          ,Quel est l'éditeur de XXX?
P264       ,record label                                    ,What was the record label of XXX?                                      ,Quel était le label de XXX?
P264       ,record label                                    ,Which was the record label for XXX?                                    ,Quel était le label pour XXX?
P264       ,record label                                    ,What is the name of XXX's record label?                                ,Quel est le nom du label de XXX?
P264       ,record label                                    ,What label was responsible for XXX?                                    ,Quel label était responsable de XXX?
P611       ,religious order                                 ,To which religious order did XXX belong?                               ,A quel ordre religieux appartenait XXX?
P611       ,religious order                                 ,What group was XXX a member of?                                        ,De quel groupe était membre XXX?
P1366      ,replaced by                                     ,Which replaced the XXX?                                                ,Qui a remplacé le XXX?
P1366      ,replaced by                                     ,What was replaced XXX?                                                 ,Qu'est-ce qui a été remplacé XXX?
P1366      ,replaced by                                     ,By what was XXX replaced?                                              ,
P551       ,residence                                       ,What city is XXX from?                                                 ,De quelle ville est XXX?
P551       ,residence                                       ,What city is XXX associated with?                                      ,À quelle ville est associé XXX?
P58        ,screenwriter                                    ,What is the name of the director who directed XXX?                     ,
P58        ,screenwriter                                    ,Which was the director of XXX?                                         ,Quel était le réalisateur de XXX?
P58        ,screenwriter                                    ,The movie XXX was directed by whom?                                    ,Le film XXX a été réalisé par qui?
P58        ,screenwriter                                    ,The film XXX was directed by whom?                                     ,
P58        ,screenwriter                                    ,Who was the main director of XXX?                                      ,Qui était le directeur principal de XXX?
P58        ,screenwriter                                    ,In which XXX a 1909 american silent drama film directed by?            ,Dans quel XXX un film dramatique américain de 1909 réalisé par?
P58        ,screenwriter                                    ,The person that directed XXX was what?                                 ,La personne qui a dirigé XXX était quoi?
P58        ,screenwriter                                    ,Which person directed XXX?                                             ,Quelle personne a dirigé XXX?
P179       ,series                                          ,What series is XXX from?                                               ,De quelle série est XXX?
P179       ,series                                          ,Which show does XXX appear on?                                         ,
P179       ,series                                          ,What is the series called that XXX belongs to?                         ,Quelle est la série appelée à laquelle XXX appartient?
P179       ,series                                          ,Of what series is XXX a part of?                                       ,De quelle série fait partie XXX?
P179       ,series                                          ,To which series does XXX belong?                                       ,A quelle série appartient XXX?
P179       ,series                                          ,Which series was XXX in?                                               ,Dans quelle série était XXX?
P179       ,series                                          ,Which series is XXX a part of?                                         ,
P179       ,series                                          ,What is the series that XXX is a part of?                              ,
P179       ,series                                          ,The XXX was in what series?                                            ,Le XXX était dans quelle série?
P179       ,series                                          ,The XXX is part of a what series?                                      ,Le XXX fait partie de quelle série?
P179       ,series                                          ,Which series is XXX apart of?                                          ,De quelle série se situe XXX?
P179       ,series                                          ,What series is the episode XXX part of?                                ,De quelle série est l'épisode XXX?
P179       ,series                                          ,What series is XXX part of?                                            ,
P179       ,series                                          ,What series is XXX in?                                                 ,Dans quelle série est XXX?
P179       ,series                                          ,What series is XXX a part of?                                          ,
P729       ,service entry                                   ,What was the year XXX entered service?                                 ,Quelle est l'année où XXX est entré en service?
P729       ,service entry                                   ,In what year did XXX enter service?                                    ,
P729       ,service entry                                   ,What year is XXX associated with?                                      ,À quelle année est associé XXX?
P729       ,service entry                                   ,What year was XXX commissioned?                                        ,En quelle année a été commandé XXX?
P729       ,service entry                                   ,What year did XXX come into use?                                       ,
P729       ,service entry                                   ,What year was XXX introduced?                                          ,
P729       ,service entry                                   ,Which was the official year for the approval of XXX?                   ,Quelle a été l'année officielle pour l'approbation de XXX?
P729       ,service entry                                   ,What year was the service entry date for XXX?                          ,En quelle année était la date d'entrée en service pour XXX?
P729       ,service entry                                   ,What was the year that XXX entered service?                            ,
P729       ,service entry                                   ,In which year was the service entry date for XXX?                      ,
P21        ,sex or gender                                   ,Which was the gender of XXX?                                           ,Quel était le genre de XXX?
P21        ,sex or gender                                   ,Which sex is XXX?                                                      ,Quel sexe est XXX?
P21        ,sex or gender                                   ,Which describes the sex or gender of XXX?                              ,Qui décrit le sexe ou le genre de XXX?
P21        ,sex or gender                                   ,What was the gender of XXX?                                            ,
P21        ,sex or gender                                   ,What was XXX's gender?                                                 ,
P21        ,sex or gender                                   ,What is the gender of XXX?                                             ,
P21        ,sex or gender                                   ,What is the gender XXX is known by?                                    ,Qu'est-ce que le genre XXX est connu?
P21        ,sex or gender                                   ,What is the gender XXX is associated with?                             ,À quoi est associé le genre XXX?
P21        ,sex or gender                                   ,What is XXX's sex?                                                     ,
P21        ,sex or gender                                   ,What gender was XXX?                                                   ,Quel genre était XXX?
P21        ,sex or gender                                   ,What gender is XXX?                                                    ,
P21        ,sex or gender                                   ,What gender class does XXX belong to?                                  ,À quelle classe de sexe appartient XXX?
P21        ,sex or gender                                   ,Was XXX male or female?                                                ,XXX était-il un homme ou une femme?
P21        ,sex or gender                                   ,The sex or gender of XXX is what?                                      ,Le sexe ou le genre de XXX c'est quoi?
P21        ,sex or gender                                   ,The gender of XXX is what?                                             ,Le genre de XXX c'est quoi?
P21        ,sex or gender                                   ,Which gender does XXX belong to?                                       ,À quel sexe appartient XXX?
P21        ,sex or gender                                   ,What gender is XXX of?                                                 ,De quel sexe est XXX?
P21        ,sex or gender                                   ,What is XXX's gender?                                                  ,Quel est le sexe de XXX?
P21        ,sex or gender                                   ,Which sex or gender can XXX be described as?                           ,Quel sexe ou genre peut être décrit comme XXX?
P21        ,sex or gender                                   ,What is the sex of XXX?                                                ,
P21        ,sex or gender                                   ,Is XXX a male or female?                                               ,XXX est-il un homme ou une femme?
P21        ,sex or gender                                   ,What is the sex or gender of XXX?                                      ,Quel est le sexe ou le genre de XXX?
P21        ,sex or gender                                   ,Which gender is XXX?                                                   ,Quel genre est XXX?
P21        ,sex or gender                                   ,What sex is XXX?                                                       ,
P9         ,sister                                          ,Who is XXX's sister?                                                   ,Qui est la soeur de XXX?
P9         ,sister                                          ,Which woman was the sister of XXX?                                     ,Quelle femme était la soeur de XXX?
P65        ,site of astronomical discovery                  ,At what observatory or station was XXX discovered?                     ,Dans quel observatoire ou station a été découvert XXX?
P65        ,site of astronomical discovery                  ,What observatory or station found XXX?                                 ,Quel observatoire ou station a trouvé XXX?
P65        ,site of astronomical discovery                  ,What observatory or station is XXX associated with?                    ,À quel observatoire ou station XXX est-il associé?
P65        ,site of astronomical discovery                  ,At what observatory was XXX discovered?                                ,A quel observatoire a-t-on découvert XXX?
P65        ,site of astronomical discovery                  ,At which observatory was XXX discovered?                               ,
P65        ,site of astronomical discovery                  ,What observatory is XXX associated with?                               ,À quel observatoire est associé XXX?
P65        ,site of astronomical discovery                  ,What observatory did scientists use to find XXX?                       ,Quel observatoire les scientifiques ont-ils utilisé pour trouver XXX?
P65        ,site of astronomical discovery                  ,Where was the discovery of XXX made?                                   ,Où a été faite la découverte de XXX?
P65        ,site of astronomical discovery                  ,In which labboratory was XXX discovered?                               ,Dans quel laboratoire a été découvert XXX?
P641       ,sport                                           ,Which sport is XXX associated with?                                    ,
P641       ,sport                                           ,Which sport does/did XXX play?                                         ,
P641       ,sport                                           ,To which sports is XXX related?                                        ,A quel sport est lié XXX?
P641       ,sport                                           ,What sport did XXX play?                                               ,Quel sport a joué XXX?
P641       ,sport                                           ,What was the sport played by XXX?                                      ,Quel était le sport joué par XXX?
P641       ,sport                                           ,Which sport is associated with XXX?                                    ,Quel sport est associé à XXX?
P641       ,sport                                           ,Which sport did XXX play?                                              ,
P641       ,sport                                           ,What sport is XXX known for playing professionally?                    ,Quel sport est XXX connu pour jouer professionnellement?
P641       ,sport                                           ,What sport is XXX associated with?                                     ,À quel sport est associé XXX?
P641       ,sport                                           ,Athlete XXX is known for what sport?                                   ,L'athlète XXX est connu pour quel sport?
P641       ,sport                                           ,What sport does XXX play?                                              ,
P641       ,sport                                           ,What's XXX sport?                                                      ,Qu'est ce que le sport XXX?
P641       ,sport                                           ,With which sports is XXX associated?                                   ,A quel sport est associé XXX?
P641       ,sport                                           ,What is XXX's sport?                                                   ,Quel est le sport de XXX?
P641       ,sport                                           ,Which sport has connection with XXX?                                   ,Quel sport a une connexion avec XXX?
P641       ,sport                                           ,What is XXX's sport of choice?                                         ,Quel est le sport de choix de XXX?
P641       ,sport                                           ,The sport XXX is associated with is?                                   ,Le sport auquel XXX est associé est?
P641       ,sport                                           ,Which sport does XXX practice?                                         ,Quel sport pratique XXX?
P641       ,sport                                           ,With what sport does XXX work with?                                    ,Avec quel sport travaille XXX?
P26        ,spouse                                          ,What is XXX's spouse's name?                                           ,Quel est le nom du conjoint de XXX?
P26        ,spouse                                          ,What is XXX's spouse's name?                                           ,
P1462      ,standards body                                  ,Who set the standards for XXX?                                         ,Qui a établi les normes pour XXX?
P580       ,start time                                      ,What year did XXX start?                                               ,En quelle année XXX a-t-il commencé?
P414       ,stock exchange                                  ,What stock exchange is most closely associated with XXX?               ,Quelle bourse est la plus étroitement associée à XXX?
P414       ,stock exchange                                  ,Which exchange is XXX on?                                              ,Quel échange est sur XXX?
P414       ,stock exchange                                  ,Which stock exchange was XXX affiliated with?                          ,À quelle bourse était affilié XXX?
P414       ,stock exchange                                  ,What stock exchange is XXX on?                                         ,A quelle bourse appartient XXX?
P414       ,stock exchange                                  ,What stock exchange is XXX associated with?                            ,À quelle bourse est associé XXX?
P414       ,stock exchange                                  ,Which exchange is XXX listed with?                                     ,Avec quel échange est inscrit XXX?
P414       ,stock exchange                                  ,To which stock exchange does XXX belong?                               ,
P414       ,stock exchange                                  ,Which stock exchange did XXX go public on?                             ,Sur quelle bourse XXX est-il entré en bourse?
P414       ,stock exchange                                  ,Which exchange trades XXX?                                             ,Quel échange négocie XXX?
P105       ,taxon rank                                      ,Is the taxon rank of XXX species or genus?                             ,Le taxon est-il classé comme espèce ou genre XXX?
P105       ,taxon rank                                      ,Is XXX a genus or species?                                             ,XXX est-il un genre ou une espèce?
P575       ,time of discovery                               ,When was XXX discovered or created?                                    ,
P575       ,time of discovery                               ,At which time was XXX discovered?                                      ,
P575       ,time of discovery                               ,What year was XXX found?                                               ,En quelle année a été trouvé XXX?
P575       ,time of discovery                               ,What year was XXX discovered?                                          ,En quelle année a été découvert XXX?
P575       ,time of discovery                               ,The XXX was discovered in what year?                                   ,Le XXX a été découvert en quelle année?
P575       ,time of discovery                               ,When was XXX found or made?                                            ,
P575       ,time of discovery                               ,When was the discovery of XXX?                                         ,Quand était la découverte de XXX?
P575       ,time of discovery                               ,When was XXX first discovered?                                         ,
P575       ,time of discovery                               ,When did XXX get discovered?                                           ,
P575       ,time of discovery                               ,When was the XXX discovered?                                           ,Quand a été découvert le XXX?
P575       ,time of discovery                               ,What is the year XXX discovered?                                       ,Quelle est l'année XXX découverte?
P575       ,time of discovery                               ,When does the XXX discovered?                                          ,Quand est-ce que XXX a découvert?
P575       ,time of discovery                               ,When was XXX found?                                                    ,Quand XXX a-t-il été trouvé?
P575       ,time of discovery                               ,When was XXX discovered?                                               ,
P575       ,time of discovery                               ,When does the XXX found?                                               ,
P575       ,time of discovery                               ,When did the discovery or creation of XXX occur?                       ,
P575       ,time of discovery                               ,What time was XXX found?                                               ,
P575       ,time of discovery                               ,What is the full date of discovery for XXX?                            ,Quelle est la date complète de découverte pour XXX?
P575       ,time of discovery                               ,The year that XXX was discovered was when?                             ,L'année où XXX a été découvert était quand?
P575       ,time of discovery                               ,The discovery date or year of XXX is?                                  ,La date de découverte ou l'année de XXX est?
P619       ,time of spacecraft launch                       ,On what date did XXX lift off?                                         ,A quelle date a XXX décollé?
P619       ,time of spacecraft launch                       ,When was the launch date of XXX?                                       ,Quand était la date de lancement de XXX?
P619       ,time of spacecraft launch                       ,When was XXX's launch date?                                            ,
P619       ,time of spacecraft launch                       ,What was the launch date of XXX?                                       ,
P619       ,time of spacecraft launch                       ,What was the date XXX was launched?                                    ,
P619       ,time of spacecraft launch                       ,What is the launch date of XXX?                                        ,
P619       ,time of spacecraft launch                       ,What date was XXX launched?                                            ,A quelle date a été lancé XXX?
P619       ,time of spacecraft launch                       ,What was the date of XXX's launch?                                     ,Quelle était la date du lancement de XXX?
P619       ,time of spacecraft launch                       ,On what date did XXX launch?                                           ,
P619       ,time of spacecraft launch                       ,What day was XXX launched?                                             ,Quel jour a été lancé XXX?
P619       ,time of spacecraft launch                       ,On what date was XXX launched?                                         ,A quelle date a XXX été lancé?
P619       ,time of spacecraft launch                       ,On what date did XXX take off?                                         ,A quelle date XXX a t-il décollé?
P619       ,time of spacecraft launch                       ,The XXX was launched on what date?                                     ,L'XXX a été lancé à quelle date?
P289       ,vessel class                                    ,What specific type of seafaring vessel was XXX?                        ,Quel type spécifique de navire était XXX?
P289       ,vessel class                                    ,What type of submarine was XXX classified as?                          ,Quel type de sous-marin a XXX été classé en tant que?
P289       ,vessel class                                    ,What type of aquatic unit is XXX?                                      ,Quel type d'unité aquatique est XXX?
P289       ,vessel class                                    ,What vessel type is XXX?                                               ,Quel type de navire est XXX?
P412       ,voice type                                      ,What voice type is XXX?                                                ,De quel type de voix est XXX?
